ts,camera,dur_2k,dur_7k,dur_diff,dur_match,ahash_dist,frame_match,path_2k,path_7k,ride_dir_2k,note,dur_diff_7k_minus_2k
20240320140219,front,1346.779999,1346.95,0.1700009999999565,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22729_20240320140219/recordings/eba310c1ae4f19fd5cbc7bbcaf84f473_ride_22729__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240320140219_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22729_20240320140219,,0.17000099999995655
20240320150448,front,1185.296,1185.5,0.2039999999999509,False,1.0,True,../frodobots/frodobots_data/output_rides_4/ride_22740_20240320150448/recordings/9c1ce1c911486989fa93b5bdd2d460ea_ride_22740__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240320150448_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22740_20240320150448,,0.2039999999999509
20240321003247,front,604.190999,605.85,1.6590009999999893,False,2.0,True,../frodobots/frodobots_data/output_rides_5/ride_22851_20240321003247/recordings/63a544052b42895cb0117da8c8bc8fb0_ride_22851__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240321003247_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_22851_20240321003247,,1.6590009999999893
20240321004305,front,350.810998,338.8,12.010997999999972,False,1.0,True,../frodobots/frodobots_data/output_rides_5/ride_22852_20240321004305/recordings/5171542ad244e1d081d47cbb848999b2_ride_22852__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240321004305_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_22852_20240321004305,,-12.010997999999972
20240321030601,front,663.832,670.15,6.317999999999984,False,1.0,True,../frodobots/frodobots_data/output_rides_5/ride_22899_20240321030601/recordings/1c08034620468626ef7759a319b96e50_ride_22899__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240321030601_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_22899_20240321030601,,6.317999999999984
20240321072242,front,831.102,819.65,11.451999999999998,False,0.0,True,../frodobots/frodobots_data/output_rides_5/ride_22971_20240321072242/recordings/8c2cd41bf841b8b1889d74adc8e1bbfd_ride_22971__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_dd820f_20240321072242_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_22971_20240321072242,,-11.451999999999998
20240321082755,front,752.554999,714.85,37.70499899999993,False,1.0,True,../frodobots/frodobots_data/output_rides_5/ride_22987_20240321082755/recordings/d75c9ec18d44cd0c67146cb1ebbb3a43_ride_22987__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240321082755_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_22987_20240321082755,,-37.70499899999993
20240321092141,front,495.133,567.35,72.21700000000004,False,131.0,False,../frodobots/frodobots_data/output_rides_5/ride_23001_20240321092141/recordings/8d7da07439457913c82ad6b32f0cfad7_ride_23001__uid_s_1001__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_a8f8dd_20240321092141_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23001_20240321092141,,72.21700000000004
20240322015409,front,635.249,624.7,10.548999999999978,False,4.0,True,../frodobots/frodobots_data/output_rides_5/ride_23185_20240322015409/recordings/bbe52a95b24edb6519328ba675922954_ride_23185__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_dd820f_20240322015409_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23185_20240322015409,,-10.548999999999978
20240322021026,front,977.081999,959.05,18.03199900000004,False,5.0,True,../frodobots/frodobots_data/output_rides_5/ride_23193_20240322021026/recordings/376a0337a04cae03b9e1c7aee986b9a0_ride_23193__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_577967_20240322021026_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23193_20240322021026,,-18.03199900000004
20240322043954,front,202.277,191.85,10.426999999999992,False,1.0,True,../frodobots/frodobots_data/output_rides_5/ride_23258_20240322043954/recordings/923763c81b4ee1c7401fcc9abaedbb59_ride_23258__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240322043954_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23258_20240322043954,,-10.426999999999992
20240322085508,front,1435.808,1425.65,10.157999999999902,False,2.0,True,../frodobots/frodobots_data/output_rides_5/ride_23322_20240322085508/recordings/4ad8d6c66e44eeebf0af48a7c1b97102_ride_23322__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_577967_20240322085508_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23322_20240322085508,,-10.157999999999902
20240322100855,front,959.995,960.1,0.1050000000000181,False,0.0,True,../frodobots/frodobots_data/output_rides_5/ride_23354_20240322100855/recordings/ad9fc1f96d4272e5c68a8eb07568976c_ride_23354__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240322100855_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23354_20240322100855,,0.10500000000001819
20240323023951,front,785.529,771.2,14.32899999999995,False,2.0,True,../frodobots/frodobots_data/output_rides_5/ride_23572_20240323023951/recordings/52569175f942d729978db9bd3a8e110e_ride_23572__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_e9ebea_20240323023951_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23572_20240323023951,,-14.32899999999995
20240323152704,front,1970.617,1959.0,11.616999999999962,False,2.0,True,../frodobots/frodobots_data/output_rides_5/ride_23711_20240323152704/recordings/595a331db24ce21e4e80df9fb0b22fff_ride_23711__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_fd3b1c_20240323152704_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23711_20240323152704,,-11.616999999999962
20240323160009,front,1886.372,1875.85,10.522000000000162,False,3.0,True,../frodobots/frodobots_data/output_rides_5/ride_23720_20240323160009/recordings/8260cfe2a0453bbe22ffe9b81ae59241_ride_23720__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_fd3b1c_20240323160009_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23720_20240323160009,,-10.522000000000162
20240323163955,front,1728.591999,1718.35,10.241999000000078,False,1.0,True,../frodobots/frodobots_data/output_rides_5/ride_23735_20240323163955/recordings/8fbea22254447e563a5fde99f1593da0_ride_23735__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_fd3b1c_20240323163955_front_camera.mp4,../frodobots/frodobots_data/output_rides_5/ride_23735_20240323163955,,-10.241999000000078
