ride_idx,ride_id,ride_ts,start_row,end_row,num_rows,path
14037,ride_36cc7a_20240709164058,20240709164058,71052012,71057612,5600,videos/ride_36cc7a_20240709164058_front_camera.mp4
14038,ride_55567b_20240707004823,20240707004823,71057612,71057786,174,videos/ride_55567b_20240707004823_front_camera.mp4
14039,ride_8b391d_20240709054416,20240709054416,71057786,71061683,3897,videos/ride_8b391d_20240709054416_front_camera.mp4
14040,ride_99e1dd_20240709194620,20240709194620,71061683,71068154,6471,videos/ride_99e1dd_20240709194620_front_camera.mp4
14041,ride_36cc7a_20240710133556,20240710133556,71068154,71074324,6170,videos/ride_36cc7a_20240710133556_front_camera.mp4
14042,ride_7437e7_20240710021818,20240710021818,71074324,71084506,10182,videos/ride_7437e7_20240710021818_front_camera.mp4
14043,ride_40c2f4_20240709033506,20240709033506,71084506,71091754,7248,videos/ride_40c2f4_20240709033506_front_camera.mp4
14044,ride_8b391d_20240709073013,20240709073013,71091754,71097023,5269,videos/ride_8b391d_20240709073013_front_camera.mp4
14045,ride_bed262_20240708070353,20240708070353,71097023,71099338,2315,videos/ride_bed262_20240708070353_front_camera.mp4
14046,ride_40c2f4_20240710074044,20240710074044,71099338,71105017,5679,videos/ride_40c2f4_20240710074044_front_camera.mp4
14047,ride_40c2f4_20240710005556,20240710005556,71105017,71110534,5517,videos/ride_40c2f4_20240710005556_front_camera.mp4
14048,ride_926131_20240709101959,20240709101959,71110534,71118713,8179,videos/ride_926131_20240709101959_front_camera.mp4
14049,ride_84808b_20240709080647,20240709080647,71118713,71125481,6768,videos/ride_84808b_20240709080647_front_camera.mp4
14050,ride_80fb8a_20240707125835,20240707125835,71125481,71153846,28365,videos/ride_80fb8a_20240707125835_front_camera.mp4
14051,ride_40c2f4_20240707020630,20240707020630,71153846,71158928,5082,videos/ride_40c2f4_20240707020630_front_camera.mp4
14052,ride_926131_20240709132500,20240709132500,71158928,71168140,9212,videos/ride_926131_20240709132500_front_camera.mp4
14053,ride_9e3881_20240710112016,20240710112016,71168140,71180986,12846,videos/ride_9e3881_20240710112016_front_camera.mp4
14054,ride_40c2f4_20240711005029,20240711005029,71180986,71185504,4518,videos/ride_40c2f4_20240711005029_front_camera.mp4
14055,ride_80fb8a_20240707200916,20240707200916,71185504,71187463,1959,videos/ride_80fb8a_20240707200916_front_camera.mp4
14056,ride_2e7831_20240709043831,20240709043831,71187463,71191695,4232,videos/ride_2e7831_20240709043831_front_camera.mp4
14057,ride_dceec4_20240706180045,20240706180045,71191695,71196056,4361,videos/ride_dceec4_20240706180045_front_camera.mp4
14058,ride_9e3881_20240709145013,20240709145013,71196056,71216762,20706,videos/ride_9e3881_20240709145013_front_camera.mp4
14059,ride_80fb8a_20240709190910,20240709190910,71216762,71217209,447,videos/ride_80fb8a_20240709190910_front_camera.mp4
14060,ride_8b391d_20240709002459,20240709002459,71217209,71220213,3004,videos/ride_8b391d_20240709002459_front_camera.mp4
14061,ride_99e1dd_20240709220727,20240709220727,71220213,71220962,749,videos/ride_99e1dd_20240709220727_front_camera.mp4
14062,ride_80fb8a_20240709133227,20240709133227,71220962,71231704,10742,videos/ride_80fb8a_20240709133227_front_camera.mp4
14063,ride_84808b_20240710095850,20240710095850,71231704,71238558,6854,videos/ride_84808b_20240710095850_front_camera.mp4
14064,ride_40c2f4_20240709045227,20240709045227,71238558,71243695,5137,videos/ride_40c2f4_20240709045227_front_camera.mp4
14065,ride_ed45be_20240708233655,20240708233655,71243695,71247811,4116,videos/ride_ed45be_20240708233655_front_camera.mp4
14066,ride_8dc283_20240707230955,20240707230955,71247811,71252399,4588,videos/ride_8dc283_20240707230955_front_camera.mp4
14067,ride_1d8d5a_20240709084127,20240709084127,71252399,71252939,540,videos/ride_1d8d5a_20240709084127_front_camera.mp4
14068,ride_80fb8a_20240709170522,20240709170522,71252939,71253892,953,videos/ride_80fb8a_20240709170522_front_camera.mp4
14069,ride_8dc283_20240706220148,20240706220148,71253892,71267370,13478,videos/ride_8dc283_20240706220148_front_camera.mp4
14070,ride_8dc283_20240708011533,20240708011533,71267370,71287196,19826,videos/ride_8dc283_20240708011533_front_camera.mp4
14071,ride_c8033c_20240708140313,20240708140313,71287196,71299050,11854,videos/ride_c8033c_20240708140313_front_camera.mp4
14072,ride_9e3881_20240707132336,20240707132336,71299050,71313435,14385,videos/ride_9e3881_20240707132336_front_camera.mp4
14073,ride_643881_20240706205327,20240706205327,71313435,71324213,10778,videos/ride_643881_20240706205327_front_camera.mp4
14074,ride_bed262_20240707061905,20240707061905,71324213,71324633,420,videos/ride_bed262_20240707061905_front_camera.mp4
14075,ride_63f508_20240709011605,20240709011605,71324633,71332253,7620,videos/ride_63f508_20240709011605_front_camera.mp4
14076,ride_926131_20240709103736,20240709103736,71332253,71340364,8111,videos/ride_926131_20240709103736_front_camera.mp4
14077,ride_40c2f4_20240710032530,20240710032530,71340364,71340588,224,videos/ride_40c2f4_20240710032530_front_camera.mp4
14078,ride_40c2f4_20240711000423,20240711000423,71340588,71342437,1849,videos/ride_40c2f4_20240711000423_front_camera.mp4
14079,ride_80fb8a_20240709150629,20240709150629,71342437,71349405,6968,videos/ride_80fb8a_20240709150629_front_camera.mp4
14080,ride_8b391d_20240707084135,20240707084135,71349405,71354631,5226,videos/ride_8b391d_20240707084135_front_camera.mp4
14081,ride_7437e7_20240710023912,20240710023912,71354631,71365476,10845,videos/ride_7437e7_20240710023912_front_camera.mp4
14082,ride_3908a7_20240708053447,20240708053447,71365476,71374741,9265,videos/ride_3908a7_20240708053447_front_camera.mp4
14083,ride_1d8d5a_20240710103728,20240710103728,71374741,71390693,15952,videos/ride_1d8d5a_20240710103728_front_camera.mp4
14084,ride_b41757_20240708221641,20240708221641,71390693,71393317,2624,videos/ride_b41757_20240708221641_front_camera.mp4
14085,ride_12b3fe_20240710210529,20240710210529,71393317,71407452,14135,videos/ride_12b3fe_20240710210529_front_camera.mp4
14086,ride_97434e_20240710053912,20240710053912,71407452,71409364,1912,videos/ride_97434e_20240710053912_front_camera.mp4
14087,ride_1496ed_20240709100741,20240709100741,71409364,71414829,5465,videos/ride_1496ed_20240709100741_front_camera.mp4
14088,ride_9e3881_20240707112654,20240707112654,71414829,71419875,5046,videos/ride_9e3881_20240707112654_front_camera.mp4
14089,ride_d7d93b_20240707080821,20240707080821,71419875,71426132,6257,videos/ride_d7d93b_20240707080821_front_camera.mp4
14090,ride_40c2f4_20240709055532,20240709055532,71426132,71431156,5024,videos/ride_40c2f4_20240709055532_front_camera.mp4
14091,ride_d7d93b_20240709024556,20240709024556,71431156,71437188,6032,videos/ride_d7d93b_20240709024556_front_camera.mp4
14092,ride_9e3881_20240707131045,20240707131045,71437188,71443721,6533,videos/ride_9e3881_20240707131045_front_camera.mp4
14093,ride_8b391d_20240710042946,20240710042946,71443721,71447322,3601,videos/ride_8b391d_20240710042946_front_camera.mp4
14094,ride_b41757_20240709224815,20240709224815,71447322,71460354,13032,videos/ride_b41757_20240709224815_front_camera.mp4
14095,ride_d7d93b_20240707045216,20240707045216,71460354,71467091,6737,videos/ride_d7d93b_20240707045216_front_camera.mp4
14096,ride_4efc92_20240710185522,20240710185522,71467091,71467485,394,videos/ride_4efc92_20240710185522_front_camera.mp4
14097,ride_36cc7a_20240709150030,20240709150030,71467485,71472635,5150,videos/ride_36cc7a_20240709150030_front_camera.mp4
14098,ride_ed45be_20240709221209,20240709221209,71472635,71475575,2940,videos/ride_ed45be_20240709221209_front_camera.mp4
14099,ride_40c2f4_20240707015619,20240707015619,71475575,71480108,4533,videos/ride_40c2f4_20240707015619_front_camera.mp4
14100,ride_c8033c_20240708153133,20240708153133,71480108,71482238,2130,videos/ride_c8033c_20240708153133_front_camera.mp4
14101,ride_ea1a8e_20240709000146,20240709000146,71482238,71487025,4787,videos/ride_ea1a8e_20240709000146_front_camera.mp4
14102,ride_3908a7_20240707050526,20240707050526,71487025,71492078,5053,videos/ride_3908a7_20240707050526_front_camera.mp4
14103,ride_e2693b_20240710063253,20240710063253,71492078,71504123,12045,videos/ride_e2693b_20240710063253_front_camera.mp4
