model,window,dir,recession,rot,tx,g0,g1,g2,g3,g4,g5,g6,g7
noadaln,0,FL,-5.33,-0.72,-21.5,0.3185,0.0314,-0.1536,-0.0138,-0.2781,-0.1011,0.1481,0.114
noadaln,1,F,-27.01,-2.45,3.5,0.4049,-0.2376,-0.0837,0.069,0.1896,-0.1993,-0.3005,0.1353
noadaln,1,FR,-45.98,-2.55,-219.4,0.4832,-0.0115,-0.1778,0.4018,0.1112,-0.1718,-0.2811,0.1527
noadaln,1,R,-59.41,-2.49,-282.1,0.6527,0.0853,-0.3036,0.3692,0.2704,-0.0792,-0.274,0.3089
noadaln,1,BR,-63.32,-1.97,-292.1,0.6708,0.0237,-0.2826,0.3464,0.2298,-0.2295,-0.0171,0.3059
noadaln,1,B,-26.8,-2.73,4.7,0.4012,-0.2361,-0.1358,0.0811,0.1773,-0.201,-0.2826,0.1387
noadaln,1,BL,-27.33,-3.41,-1.0,0.4207,-0.239,-0.0634,0.0888,0.1291,-0.1933,-0.2627,0.1901
noadaln,1,L,-29.16,-3.41,-6.6,0.415,-0.2397,-0.0831,0.1,0.1402,-0.1781,-0.2652,0.1719
noadaln,1,FL,-26.52,-2.71,3.9,0.4063,-0.239,-0.0815,0.0779,0.1761,-0.2105,-0.2903,0.1293
noadaln,2,F,-19.48,-6.35,43.7,0.1457,-0.2406,-0.1743,-0.0278,0.3162,-0.0708,0.141,0.3688
noadaln,2,FR,-32.14,0.52,-211.9,0.0885,0.1167,-0.1534,0.2858,0.1788,-0.015,0.1847,0.1825
noadaln,2,R,-79.72,-3.56,-428.2,0.27,0.3259,-0.285,0.2575,0.385,-0.0607,0.4162,0.479
noadaln,2,BR,-67.34,3.34,-475.7,0.2913,0.4849,-0.2566,0.2096,0.333,-0.0967,0.1468,0.5241
noadaln,2,B,-24.78,-5.48,58.2,0.1344,-0.2494,-0.1958,-0.0654,0.3389,-0.0517,0.1362,0.3517
noadaln,2,BL,-14.29,-7.25,45.3,0.1205,-0.1854,-0.084,-0.126,0.2475,-0.1019,0.1758,0.2967
noadaln,2,L,-16.51,-7.08,49.7,0.1234,-0.1939,-0.1225,-0.0999,0.2834,-0.0911,0.1955,0.3457
noadaln,2,FL,-20.12,-5.21,50.2,0.1017,-0.1942,-0.1426,-0.056,0.265,-0.1031,0.124,0.2774
noadaln,3,F,-15.23,-5.02,-68.9,0.0695,0.021,-0.0849,0.148,0.077,-0.0469,0.2841,0.2221
noadaln,3,FR,-64.11,20.13,-276.4,0.1935,0.3002,-0.1858,0.313,0.2498,0.0093,0.4411,0.4988
noadaln,3,R,-72.18,-9.5,-454.1,0.3324,0.6008,-0.5764,0.2339,0.5455,-0.0799,0.537,0.6315
noadaln,3,BR,-47.84,-15.02,-390.2,0.2992,0.5627,-0.4992,0.1975,0.5122,0.1738,0.7647,0.7943
noadaln,3,B,-24.37,-6.2,-99.6,0.0852,0.0305,-0.1101,0.148,0.0859,-0.0473,0.3491,0.2322
noadaln,3,BL,-29.91,-4.64,-101.9,0.0978,0.0304,-0.0999,0.0861,0.1118,-0.0114,0.4101,0.3172
noadaln,3,L,-20.33,-10.31,-104.9,0.1012,0.0591,-0.0833,0.1186,0.1456,-0.0162,0.4552,0.3731
noadaln,3,FL,-13.05,-7.09,-49.9,0.0647,-0.0032,-0.0869,0.0788,0.0675,-0.008,0.3095,0.2552
noadaln,4,F,-10.73,-0.26,7.8,0.2024,-0.0892,-0.2338,0.069,-0.1288,0.1084,-0.1165,0.0812
noadaln,4,FR,-10.46,5.53,-246.5,0.3283,0.3628,-0.2946,0.261,-0.2177,0.3003,0.1127,0.2343
noadaln,4,R,-9.69,3.2,-352.4,0.4559,0.5712,-0.5349,0.2347,-0.3038,0.3224,0.434,0.1901
noadaln,4,BR,-11.28,8.78,-279.8,0.5574,0.6365,-0.547,0.0883,-0.1101,0.272,0.116,-0.0181
noadaln,4,B,-7.92,1.23,15.4,0.2005,-0.0816,-0.1688,0.0705,-0.1365,0.1154,-0.1091,0.1144
noadaln,4,BL,-11.63,-0.88,5.9,0.2176,-0.0959,-0.2213,0.0635,-0.1368,0.0882,-0.1152,0.095
noadaln,4,L,-11.44,0.56,-2.9,0.2045,-0.0822,-0.1861,0.0705,-0.1347,0.1104,-0.129,0.1306
noadaln,4,FL,-9.56,0.28,14.0,0.2091,-0.0841,-0.218,0.0451,-0.1271,0.0833,-0.1335,0.1325
noadaln,5,F,-7.99,-0.25,-14.7,0.0466,-0.1259,-0.067,0.2646,0.0849,0.106,0.0001,0.0518
noadaln,5,FR,-19.45,-0.1,-164.6,0.0323,-0.012,0.0622,0.2588,0.168,0.1048,-0.0573,0.106
noadaln,5,R,-33.55,2.8,-291.0,0.1014,0.0674,0.0201,0.3664,0.1652,0.2005,-0.0257,0.1839
noadaln,5,BR,-35.89,0.58,-292.2,0.1369,0.0728,0.0115,0.4146,0.1423,0.126,0.1094,0.2315
noadaln,5,B,-7.37,-0.28,-13.2,0.0457,-0.121,-0.0627,0.2461,0.0946,0.0948,0.0256,0.0508
noadaln,5,BL,-7.18,-0.37,-13.5,0.0468,-0.1261,-0.0757,0.2665,0.0941,0.1099,-0.0195,0.0515
noadaln,5,L,-7.17,-0.33,-13.4,0.0456,-0.1258,-0.0679,0.2627,0.0892,0.1,0.008,0.056
noadaln,5,FL,-7.22,-0.23,-12.4,0.0494,-0.1269,-0.0655,0.2718,0.078,0.1122,0.0018,0.06
noadaln,6,F,-9.87,-0.72,1.6,-0.0,-0.0776,-0.0934,0.0433,0.1406,0.0122,-0.0602,0.0883
noadaln,6,FR,-18.18,3.77,-228.5,0.0499,0.0972,0.1256,0.415,-0.0629,0.2338,-0.246,-0.083
noadaln,6,R,-41.05,3.42,-440.4,0.1252,0.3819,-0.0516,0.4348,-0.1103,0.1978,0.149,-0.027
noadaln,6,BR,-41.73,3.06,-437.7,0.1147,0.3755,-0.0265,0.5012,-0.1327,0.2667,0.2347,-0.0231
noadaln,6,B,-7.1,0.96,-37.4,-0.0035,-0.0534,-0.0552,0.0469,0.0701,0.0461,-0.0385,0.055
noadaln,6,BL,-3.93,0.14,-22.0,-0.0016,-0.0532,-0.0498,0.0565,0.0603,0.058,-0.0425,0.0537
noadaln,6,L,-5.53,1.39,-27.4,-0.0005,-0.0567,-0.0529,0.0644,0.0607,0.0552,-0.045,0.0489
noadaln,6,FL,-7.8,0.64,-41.6,-0.003,-0.0546,-0.056,0.0481,0.07,0.0457,-0.0412,0.0508
noadaln,7,F,-24.43,1.8,-88.9,0.6219,-0.195,0.0398,0.1175,0.0772,-0.1808,0.2199,0.3796
noadaln,7,FR,-56.93,-0.66,-383.8,0.7342,0.3629,0.0961,-0.1798,0.0863,-0.1682,0.374,-0.4237
noadaln,7,R,-48.3,5.12,-402.9,0.5781,0.5019,-0.1258,-0.0222,0.2937,-0.0512,0.1801,-0.1438
noadaln,7,BR,-74.87,5.16,-503.4,0.6503,0.6384,-0.4256,-0.0121,0.3438,0.0079,0.3325,-0.0335
noadaln,7,B,-26.41,1.49,-95.2,0.6177,-0.1813,0.0158,0.0504,0.1435,-0.1495,0.4281,0.3164
noadaln,7,BL,-25.58,1.72,-92.5,0.6515,-0.1871,-0.0258,0.0871,0.0529,-0.0958,0.5183,0.2861
noadaln,7,L,-25.93,2.05,-93.9,0.6349,-0.1608,0.0037,0.0933,0.1014,-0.1039,0.2532,0.3753
noadaln,7,FL,-22.22,1.69,-77.1,0.6322,-0.1733,0.0363,0.0911,0.143,-0.0389,0.3404,0.3481
noadaln,8,F,-9.52,-0.45,-2.3,0.5704,-0.241,0.3889,0.0092,-0.0949,-0.0431,0.4412,-0.3074
noadaln,8,FR,-64.53,11.79,-480.3,0.7875,0.0798,0.5274,0.3211,0.2589,0.1732,0.3265,0.0383
noadaln,8,R,-90.74,13.03,-559.9,0.7885,0.3953,0.062,0.3432,0.4105,0.2002,0.5427,0.3706
noadaln,8,BR,-130.91,13.91,-685.2,0.8521,0.4721,-0.2136,0.6008,0.526,0.3301,0.6863,0.511
noadaln,8,B,-9.06,-0.48,0.7,0.5861,-0.2456,0.371,0.0236,-0.1468,-0.0067,0.416,-0.3857
noadaln,8,BL,-9.44,-0.34,-2.2,0.5816,-0.2154,0.3398,-0.023,-0.1011,0.0306,0.357,-0.3495
noadaln,8,L,-8.7,-0.5,1.4,0.5657,-0.235,0.3979,-0.041,-0.044,-0.0256,0.4572,-0.2327
noadaln,8,FL,-9.67,-0.12,-2.1,0.5668,-0.2156,0.3573,-0.0546,-0.0202,-0.0019,0.3939,-0.3448
noadaln,9,F,-14.14,0.9,-37.1,0.3501,-0.0419,-0.1993,0.2088,-0.3999,0.0438,0.2057,0.046
noadaln,9,FR,-17.08,-2.72,-64.2,0.7284,0.0812,-0.4527,0.1519,-0.5031,0.31,0.5418,-0.1133
noadaln,9,R,-35.97,-1.79,-195.3,0.7842,0.3587,-0.5518,-0.1511,-0.2018,0.3315,0.247,-0.0084
noadaln,9,BR,-33.5,-0.07,-171.8,0.7483,0.3029,-0.6457,0.1358,-0.3133,0.423,0.5553,-0.2336
noadaln,9,B,-14.23,0.73,-36.9,0.3538,-0.0436,-0.2124,0.211,-0.4015,0.0395,0.2227,0.0326
noadaln,9,BL,-15.8,0.64,-45.2,0.3503,-0.0368,-0.2113,0.1948,-0.3982,0.0398,0.2158,0.0417
noadaln,9,L,-14.19,0.9,-36.6,0.3513,-0.0404,-0.2,0.199,-0.4011,0.0306,0.2235,0.051
noadaln,9,FL,-14.47,0.8,-39.4,0.3489,-0.0349,-0.2136,0.1941,-0.3981,0.0372,0.1903,0.0462
noadaln,10,F,-40.08,-3.74,-155.1,0.3541,-0.153,-0.0099,0.5566,-0.0967,0.146,-0.0398,-0.1892
noadaln,10,FR,-16.53,5.1,-203.6,0.3186,0.12,0.0066,0.5846,-0.3253,0.308,-0.0586,-0.3156
noadaln,10,R,-31.9,6.78,-305.3,0.46,0.4593,-0.5145,0.5571,-0.3624,0.3475,-0.1099,-0.5628
noadaln,10,BR,-34.72,5.95,-312.1,0.5238,0.4386,-0.4766,0.4373,-0.3279,0.146,0.0065,-0.4914
noadaln,10,B,-39.36,-3.16,-151.4,0.362,-0.1521,-0.0222,0.5486,-0.0973,0.1939,0.0064,-0.2514
noadaln,10,BL,-37.23,-3.24,-142.7,0.3504,-0.1671,-0.0084,0.5476,-0.14,0.1339,-0.0016,-0.2046
noadaln,10,L,-39.32,-2.79,-150.6,0.3624,-0.1593,-0.0215,0.5703,-0.1156,0.1869,-0.0887,-0.2064
noadaln,10,FL,-39.76,-3.18,-152.8,0.3502,-0.1575,-0.0331,0.5537,-0.111,0.1531,-0.0061,-0.1753
noadaln,11,F,0.05,-0.06,0.3,-0.0234,-0.0022,0.0031,-0.0047,-0.0027,0.0002,-0.0007,-0.0045
noadaln,11,FR,-10.29,-0.73,-126.7,-0.0239,0.0501,0.0718,0.0631,-0.0558,0.0158,0.035,0.006
noadaln,11,R,-16.98,10.98,-147.7,0.0204,0.1464,-0.0866,0.0598,-0.0914,0.0689,-0.0405,-0.0757
noadaln,11,BR,17.67,4.86,-12.0,0.0191,0.1497,-0.0253,0.0941,-0.0308,0.0467,-0.0185,-0.0837
noadaln,11,B,0.15,-0.02,1.2,-0.0233,-0.0019,0.0028,-0.0045,-0.0027,0.001,-0.001,-0.0033
noadaln,11,BL,0.12,-0.04,0.7,-0.0234,-0.002,0.0024,-0.0039,-0.0031,0.0006,-0.0019,-0.0043
noadaln,11,L,0.08,-0.07,0.5,-0.0234,-0.0028,0.0027,-0.0044,-0.0024,0.0005,-0.0022,-0.0045
noadaln,11,FL,0.13,-0.03,0.8,-0.0233,-0.0023,0.0029,-0.0043,-0.003,0.0008,0.0,-0.0034
noadaln,12,F,-38.85,-4.53,-69.2,0.1548,-0.0812,-0.2788,0.0912,0.2525,-0.1218,-0.2565,0.1256
noadaln,12,FR,-42.27,6.72,-231.2,0.2343,0.188,-0.2358,0.3731,0.0158,0.0265,-0.3575,-0.0006
noadaln,12,R,-52.49,4.81,-307.4,0.3496,0.3107,-0.2433,0.4075,-0.0883,-0.007,-0.4426,-0.0654
noadaln,12,BR,-41.7,4.1,-282.7,0.3351,0.3165,-0.2631,0.4324,-0.1035,0.0349,-0.4822,0.0004
noadaln,12,B,-42.03,-4.6,-77.5,0.1448,-0.0963,-0.2581,0.1129,0.2614,-0.1244,-0.2433,0.131
noadaln,12,BL,-40.47,-4.07,-70.9,0.1485,-0.1032,-0.2293,0.1309,0.2556,-0.1335,-0.2799,0.1323
noadaln,12,L,-42.45,-5.8,-81.9,0.1438,-0.0933,-0.2639,0.114,0.2674,-0.1299,-0.2436,0.1373
noadaln,12,FL,-37.54,-4.67,-64.2,0.137,-0.1005,-0.2348,0.1362,0.2563,-0.1038,-0.2158,0.1319
noadaln,13,F,-3.38,-0.32,41.7,0.3525,-0.0173,-0.0648,-0.2768,-0.0342,0.0778,0.3847,-0.1818
noadaln,13,FR,-28.89,1.23,-470.3,0.2754,0.4526,0.2637,0.3818,0.0354,0.0573,0.3388,0.1666
noadaln,13,R,-58.3,3.09,-542.4,0.315,0.5377,-0.1505,0.3358,0.1077,0.0558,0.4694,0.3109
noadaln,13,BR,-66.59,2.59,-528.5,0.3563,0.5176,-0.3465,0.1008,0.092,0.0895,0.2564,0.3563
noadaln,13,B,-3.89,-0.13,22.2,0.3013,0.0069,-0.0799,-0.2394,-0.047,0.0348,0.2533,-0.1437
noadaln,13,BL,-3.54,-0.37,25.9,0.3408,-0.0314,-0.0374,-0.1761,-0.0603,0.1094,0.2998,-0.1216
noadaln,13,L,-3.38,-0.36,25.2,0.2739,0.0209,-0.1013,-0.2677,0.0236,0.0403,0.2871,-0.11
noadaln,13,FL,-3.37,-0.07,26.0,0.3295,0.0138,-0.0914,-0.2937,-0.0046,0.072,0.3605,-0.1316
noadaln,14,F,-34.4,0.98,-56.9,0.4709,-0.0568,-0.5297,0.1046,-0.2034,-0.1429,0.2834,-0.2465
noadaln,14,FR,-68.52,5.16,-378.0,0.3483,0.5218,-0.7611,0.101,0.1817,0.0306,0.3993,-0.1184
noadaln,14,R,-77.95,10.13,-409.8,0.3613,0.6027,-0.7711,0.117,0.2963,0.2334,0.2792,-0.2427
noadaln,14,BR,-83.9,9.15,-438.2,0.42,0.6452,-0.7863,0.0551,0.2938,0.2053,0.2609,-0.1451
noadaln,14,B,-33.14,1.03,-68.0,0.4504,-0.0406,-0.5631,0.1924,-0.2276,-0.0793,0.2189,-0.1821
noadaln,14,BL,-37.38,-2.83,-50.2,0.447,-0.0916,-0.5207,0.0412,-0.1667,-0.3115,0.2639,-0.2436
noadaln,14,L,-34.74,1.33,-56.9,0.4592,-0.0643,-0.5255,0.1121,-0.1933,-0.1437,0.4338,-0.3112
noadaln,14,FL,-35.58,1.44,-57.8,0.4522,-0.0274,-0.5119,-0.0216,-0.0961,-0.236,0.2894,-0.2438
noadaln,15,F,-55.69,1.13,-157.6,0.4778,-0.1366,0.0556,0.4263,-0.3697,-0.3305,-0.1158,-0.075
noadaln,15,FR,-106.68,3.2,-521.0,0.6794,0.1782,-0.0085,0.7415,-0.2342,-0.459,0.4733,0.297
noadaln,15,R,-95.26,4.82,-591.5,0.6636,0.3831,0.1698,0.699,-0.3879,-0.3622,0.6476,0.3337
noadaln,15,BR,-114.85,2.45,-634.9,0.5811,0.2488,0.3568,0.7359,-0.5043,-0.5128,0.7121,0.3948
noadaln,15,B,-54.1,1.52,-155.0,0.4769,-0.1384,0.0989,0.4058,-0.3519,-0.3643,-0.122,-0.0141
noadaln,15,BL,-55.34,0.38,-157.5,0.4669,-0.138,0.1434,0.4204,-0.3256,-0.3556,-0.1641,-0.0374
noadaln,15,L,-54.46,0.97,-152.9,0.478,-0.137,0.0844,0.4436,-0.3431,-0.3271,-0.1536,-0.0776
noadaln,15,FL,-56.38,1.74,-157.9,0.4765,-0.149,0.1077,0.4397,-0.3634,-0.3628,-0.1134,-0.0449
noadaln,16,F,-14.89,0.03,-26.6,0.3948,-0.1339,0.2817,0.0481,-0.0889,-0.0972,0.2503,-0.1262
noadaln,16,FR,-60.12,3.25,-403.2,0.4502,0.2744,0.4267,0.0488,0.4376,-0.2455,0.2423,0.2797
noadaln,16,R,-109.43,1.81,-687.0,0.6887,0.7695,0.1927,-0.0625,0.7698,0.0717,-0.3329,-0.0649
noadaln,16,BR,-87.46,11.27,-602.6,0.7502,0.7919,-0.3326,-0.2649,0.6531,-0.0001,0.1608,-0.0979
noadaln,16,B,-15.62,0.34,-28.1,0.3843,-0.1298,0.2751,0.0482,-0.0681,-0.0719,0.0826,-0.0928
noadaln,16,BL,-15.84,0.06,-28.8,0.399,-0.1326,0.2811,0.0518,-0.0683,-0.0791,0.2232,-0.1092
noadaln,16,L,-15.23,0.2,-27.3,0.3935,-0.1388,0.3091,0.0416,-0.045,-0.1095,0.2637,-0.0711
noadaln,16,FL,-15.2,0.55,-25.9,0.3883,-0.1148,0.2903,-0.0105,-0.0229,-0.1054,0.2136,-0.0927
noadaln,17,F,-24.15,0.02,-79.8,0.0085,0.003,-0.1183,0.082,0.1827,-0.1377,0.0038,0.0057
noadaln,17,FR,-52.96,0.6,-275.1,0.0456,0.213,-0.1326,0.4974,0.421,-0.408,0.3672,0.2348
noadaln,17,R,-45.15,2.52,-264.6,0.113,0.344,-0.3719,0.4942,0.3751,-0.3275,0.4203,0.3494
noadaln,17,BR,-62.68,0.59,-297.9,0.1432,0.3626,-0.4224,0.5335,0.5171,-0.4774,0.4173,0.3024
noadaln,17,B,-24.64,-0.59,-83.9,0.0069,0.0027,-0.1188,0.0848,0.186,-0.1376,0.0097,-0.0006
noadaln,17,BL,-24.36,0.18,-80.7,0.0081,0.0014,-0.1172,0.0829,0.1828,-0.1369,0.0041,0.0034
noadaln,17,L,-23.3,0.54,-75.0,0.0038,0.001,-0.1095,0.076,0.1773,-0.1289,0.0155,0.0367
noadaln,17,FL,-23.5,0.32,-75.7,0.0037,0.002,-0.1108,0.0737,0.1821,-0.1337,0.0121,0.0279
noadaln,18,F,0.03,0.02,-0.0,-0.0234,-0.0014,0.0058,-0.0049,-0.0061,0.0058,0.0017,0.0024
noadaln,18,FR,-7.53,6.92,-276.8,0.6417,0.432,0.0323,-0.2059,-0.2046,-0.1395,-0.3707,-0.36
noadaln,18,R,-20.21,6.74,-388.0,0.6673,0.5855,-0.3034,-0.0297,-0.2302,-0.2395,0.0133,-0.2755
noadaln,18,BR,-29.45,7.26,-402.2,0.6706,0.57,-0.5087,0.0259,-0.3471,-0.1193,0.0232,-0.368
noadaln,18,B,0.0,-0.01,-0.2,-0.0233,-0.0016,0.0052,-0.005,-0.0049,0.0053,0.0012,0.0021
noadaln,18,BL,0.01,-0.01,-0.2,-0.0233,-0.0018,0.0056,-0.0051,-0.0059,0.0064,0.0012,0.0031
noadaln,18,L,0.03,0.0,-0.0,-0.0234,-0.0016,0.0051,-0.0057,-0.0052,0.0054,0.001,0.0019
noadaln,18,FL,0.01,-0.01,-0.2,-0.0234,-0.0018,0.0049,-0.0055,-0.0051,0.0054,0.0016,0.002
noadaln,19,F,-5.93,0.29,-19.4,0.1031,-0.0283,0.0094,0.0559,-0.0208,0.0333,-0.1159,0.0074
noadaln,19,FR,-23.21,0.72,-277.3,0.4748,0.2622,0.2192,0.1951,-0.1535,0.1335,-0.4091,-0.0281
noadaln,19,R,-25.94,7.69,-388.9,0.5903,0.5189,0.2344,0.0561,-0.0071,-0.1386,-0.2019,-0.0319
noadaln,19,BR,-30.01,3.04,-416.6,0.5861,0.4868,-0.0496,0.2385,-0.1341,-0.0112,-0.05,0.3194
noadaln,19,B,-5.76,0.28,-18.9,0.0955,-0.0227,0.0083,0.0355,0.0051,0.0316,-0.0968,0.0069
noadaln,19,BL,-5.81,0.31,-19.3,0.0986,-0.0286,0.0117,0.0581,-0.0197,0.0355,-0.0969,0.0013
noadaln,19,L,-5.99,0.44,-19.3,0.1027,-0.0271,0.0132,0.0526,-0.0234,0.0317,-0.101,0.0018
noadaln,19,FL,-5.93,0.29,-19.6,0.1011,-0.0289,0.012,0.0569,-0.0236,0.0339,-0.1025,0.002
noadaln,20,F,-30.97,2.13,-57.9,0.3631,-0.1443,0.2652,0.0905,-0.153,-0.3878,0.1841,-0.0834
noadaln,20,FR,-53.66,-1.46,-378.2,0.3971,0.2574,0.1342,0.5589,-0.0633,-0.011,0.4669,-0.1221
noadaln,20,R,-41.2,0.27,-526.4,0.5549,0.5336,-0.1301,0.545,-0.1928,-0.3247,0.5053,0.1728
noadaln,20,BR,-37.14,-3.15,-473.2,0.6281,0.5632,-0.2517,0.6309,-0.1602,-0.3889,0.7315,0.0635
noadaln,20,B,-17.93,0.54,-7.3,0.3624,-0.1395,0.2932,0.0854,-0.1481,-0.3886,0.152,-0.0218
noadaln,20,BL,-14.45,1.12,7.5,0.3359,-0.1036,0.2555,0.0339,-0.0553,-0.3605,0.0753,-0.0192
noadaln,20,L,-17.13,-0.79,-16.3,0.3463,-0.1287,0.2842,0.0407,-0.1043,-0.3681,0.0909,-0.0072
noadaln,20,FL,-19.61,-0.44,-16.2,0.3749,-0.1582,0.2929,0.1201,-0.1914,-0.3895,0.2023,-0.0946
noadaln,21,F,3.7,-0.62,11.6,-0.0221,-0.0091,0.0001,-0.0301,-0.0098,0.0278,0.0025,0.0099
noadaln,21,FR,-7.21,-0.39,-50.9,-0.0222,0.0172,0.0342,0.0472,0.0135,-0.0456,0.0165,0.0313
noadaln,21,R,-9.69,-1.3,-87.3,-0.0211,0.025,0.0407,0.072,0.0264,-0.0731,0.0222,0.038
noadaln,21,BR,-0.6,-0.88,-35.8,-0.0209,0.0234,0.0365,0.071,0.0331,-0.0705,0.0287,0.0408
noadaln,21,B,1.99,1.52,26.2,-0.0221,-0.0099,-0.0005,-0.0288,-0.0082,0.0229,0.0044,0.0101
noadaln,21,BL,2.98,2.0,15.7,-0.0217,-0.0096,0.001,-0.0269,-0.0038,0.0264,0.0058,0.0164
noadaln,21,L,-1.0,2.52,9.9,-0.0218,-0.0095,0.0003,-0.033,-0.0061,0.0342,0.0089,0.0212
noadaln,21,FL,1.31,0.77,13.4,-0.022,-0.0099,-0.0001,-0.0279,-0.0068,0.0286,0.0042,0.0168
noadaln,22,F,-26.7,-0.52,-79.4,0.4249,-0.0244,-0.4293,0.0909,-0.3151,0.1272,0.3238,-0.1833
noadaln,22,FR,-148.15,7.13,-533.6,0.5176,0.4732,-0.7415,0.1829,0.3805,0.3676,0.3456,-0.152
noadaln,22,R,-163.87,12.39,-600.1,0.483,0.5701,-0.7061,0.3346,0.3577,0.256,0.779,-0.1155
noadaln,22,BR,-137.93,10.41,-559.4,0.5424,0.6285,-0.8371,0.3481,0.35,0.1769,0.5983,-0.4455
noadaln,22,B,-26.59,-0.66,-79.2,0.4236,-0.0115,-0.4605,0.1099,-0.2995,0.2045,0.2643,-0.2289
noadaln,22,BL,-24.43,-0.74,-69.1,0.4257,0.0038,-0.4767,0.0266,-0.3012,0.2016,0.2948,-0.222
noadaln,22,L,-26.11,-0.9,-78.7,0.4277,-0.0072,-0.4608,0.0965,-0.3213,0.1507,0.2972,-0.196
noadaln,22,FL,-22.05,-0.92,-57.3,0.4345,-0.0322,-0.4575,0.0687,-0.3575,0.1754,0.3396,-0.2037
noadaln,23,F,-22.88,-0.75,-82.5,0.7122,0.0314,-0.3188,-0.0178,-0.0444,0.5476,0.5965,-0.4572
noadaln,23,FR,-33.26,6.9,-291.4,0.6959,0.5494,-0.5026,-0.0065,0.0882,0.4877,0.1442,-0.4672
noadaln,23,R,-37.77,3.93,-332.9,0.7457,0.5978,-0.5423,0.0554,-0.1042,0.1646,0.532,-0.4798
noadaln,23,BR,-32.13,3.8,-294.2,0.7604,0.6186,-0.5416,0.041,0.1122,0.3914,0.5507,-0.2252
noadaln,23,B,-25.18,-0.34,-83.3,0.7097,0.0426,-0.2796,-0.0891,0.0351,0.5542,0.5559,-0.3594
noadaln,23,BL,-25.19,-0.59,-84.8,0.7148,0.0424,-0.3409,-0.0773,0.0363,0.5325,0.6455,-0.4065
noadaln,23,L,-24.64,-0.2,-82.7,0.7106,-0.0159,-0.2604,0.0039,-0.0783,0.4688,0.6129,-0.405
noadaln,23,FL,-23.37,-0.68,-80.6,0.7106,0.0413,-0.249,-0.0446,0.0104,0.5681,0.5413,-0.5239
noadaln,24,F,-3.51,-0.01,-24.1,0.3367,0.0164,-0.0287,-0.0619,-0.2932,-0.1075,0.0118,0.0158
noadaln,24,FR,-26.35,10.09,-320.2,0.6938,0.5538,-0.3403,-0.0311,-0.1468,-0.0441,0.2574,0.0627
noadaln,24,R,-29.93,8.31,-467.7,0.7597,0.7174,-0.4337,0.243,0.0163,-0.0451,0.5502,0.4704
noadaln,24,BR,-43.26,6.45,-577.6,0.7186,0.7266,-0.4703,0.4033,-0.2146,-0.2679,0.6012,0.3587
noadaln,24,B,-3.39,-0.01,-24.3,0.3267,0.0182,-0.0312,-0.0561,-0.2891,-0.1144,0.0043,0.0385
noadaln,24,BL,-3.48,-0.06,-24.4,0.344,0.0181,-0.0218,-0.081,-0.2926,-0.1209,-0.0037,0.0747
noadaln,24,L,-3.14,-0.56,-25.5,0.3283,0.0233,-0.0278,-0.0736,-0.2869,-0.1204,0.0218,0.0498
noadaln,24,FL,-3.23,0.1,-23.4,0.3399,0.0198,-0.0337,-0.0787,-0.2971,-0.1216,0.0102,0.0519
noadaln,25,F,26.05,-4.24,131.0,-0.1071,-0.0337,-0.0397,-0.1132,-0.1182,0.1328,-0.0349,-0.0667
noadaln,25,FR,16.86,6.33,158.3,-0.05,-0.0118,-0.0696,-0.0169,-0.0324,0.1506,0.0744,-0.0036
noadaln,25,R,-63.35,7.65,-520.5,-0.012,0.2839,0.234,0.058,-0.0928,0.2597,-0.1332,0.2509
noadaln,25,BR,-65.12,-2.76,-328.3,0.024,0.0996,-0.069,0.0036,0.1556,0.1677,0.2201,0.1126
noadaln,25,B,22.82,-2.43,128.2,-0.0842,-0.0464,-0.0136,-0.1337,-0.0958,0.1525,-0.0454,-0.0133
noadaln,25,BL,35.34,-1.0,180.1,-0.1179,-0.0191,-0.0287,-0.1207,-0.1537,0.2066,-0.0677,-0.0044
noadaln,25,L,27.76,-2.94,166.3,-0.1014,-0.0422,-0.0223,-0.1543,-0.1446,0.2144,-0.0224,-0.0355
noadaln,25,FL,33.15,-2.28,179.7,-0.1397,-0.018,-0.0406,-0.1596,-0.0079,0.1303,-0.0473,0.0113
noadaln,26,F,-5.49,-0.54,34.3,0.081,-0.0878,-0.0465,0.022,-0.1092,-0.0912,0.2075,-0.1026
noadaln,26,FR,9.65,-41.08,-172.4,0.2135,0.2006,-0.022,-0.066,0.0103,0.0058,0.2174,0.1371
noadaln,26,R,-30.51,5.87,-365.7,0.3395,0.4368,-0.0451,0.0003,0.1577,-0.0166,-0.1584,0.1913
noadaln,26,BR,-15.36,6.17,-347.2,0.3208,0.3616,-0.0488,0.198,-0.0847,-0.0852,0.4815,0.2731
noadaln,26,B,-7.91,2.43,30.9,0.0568,-0.0923,-0.0649,0.0012,-0.1076,-0.1072,0.1991,-0.2289
noadaln,26,BL,-4.24,0.61,26.8,0.1326,-0.1051,-0.1196,0.0224,-0.0335,-0.0935,0.185,-0.0301
noadaln,26,L,-0.99,-2.08,41.5,0.089,-0.1139,-0.0483,0.0528,-0.133,-0.0483,0.1857,-0.1341
noadaln,26,FL,0.95,-1.83,27.6,0.0693,-0.0698,-0.0048,0.0107,-0.1555,-0.0665,0.2067,-0.0999
noadaln,27,F,-13.97,-3.24,96.2,0.547,-0.3611,0.0334,-0.0035,-0.4117,-0.2329,0.3682,0.2218
