scene,model,base_blur,end_blur,d_blur,x_blur,B
r15_R,astra,1119.6,694.8,-424.8,-133.8,133.8
r15_R,matrixgame,543.9,397.2,-146.7,144.3,-144.3
r15_R,minwm,978.0,739.8,-238.2,52.80000000000001,-52.80000000000001
r15_R,worldcam,1130.4,174.3,-956.1,-665.1,665.1
r15_R,worldplay,1266.5,784.2,-482.3,-191.3,191.3
r15_R,yume,1103.9,991.1,-112.8,178.2,-178.2
r15_R,ours_pca8,1556.8,1823.2,266.3,557.3,-557.3
r15_R,ours_pca4,1724.3,2209.6,485.3,776.3,-776.3
r15_R,ours_pca2,1406.2,1115.2,-291.0,0.0,-0.0
r15_R,ours_16node,1778.2,2831.8,1053.6,1344.6,-1344.6
r15_R,ours_4node,1268.6,586.3,-682.3,-391.29999999999995,391.29999999999995
r15_R,ours_noatok,1334.5,754.1,-580.4,-289.4,289.4
r15_R,ours_noadaln,1257.3,421.5,-835.8,-544.8,544.8
r16_B,astra,439.8,485.9,46.1,-73.69999999999999,73.69999999999999
r16_B,matrixgame,256.5,270.3,13.7,-106.1,106.1
r16_B,minwm,579.6,778.8,199.1,79.3,-79.3
r16_B,worldcam,647.4,1235.2,587.8,467.99999999999994,-467.99999999999994
r16_B,worldplay,591.2,771.6,180.4,60.60000000000001,-60.60000000000001
r16_B,yume,432.5,511.7,79.2,-40.599999999999994,40.599999999999994
r16_B,ours_pca8,673.6,665.1,-8.5,-128.3,128.3
r16_B,ours_pca4,745.9,1045.2,299.3,179.5,-179.5
r16_B,ours_pca2,681.2,636.3,-44.9,-164.7,164.7
r16_B,ours_16node,746.5,918.4,172.0,52.2,-52.2
r16_B,ours_4node,589.3,491.1,-98.1,-217.89999999999998,217.89999999999998
r16_B,ours_noatok,737.3,985.0,247.7,127.89999999999999,-127.89999999999999
r16_B,ours_noadaln,645.7,765.5,119.8,0.0,-0.0
r16_BL,astra,426.6,747.8,321.2,306.2,-306.2
r16_BL,matrixgame,62.9,119.5,56.6,41.6,-41.6
r16_BL,minwm,469.1,408.5,-60.6,-75.6,75.6
r16_BL,worldcam,451.7,585.0,133.3,118.30000000000001,-118.30000000000001
r16_BL,worldplay,413.8,612.9,199.1,184.1,-184.1
r16_BL,yume,368.6,271.0,-97.6,-112.6,112.6
r16_BL,ours_pca8,704.8,748.4,43.6,28.6,-28.6
r16_BL,ours_pca4,792.8,807.8,15.0,0.0,-0.0
r16_BL,ours_pca2,634.7,606.9,-27.8,-42.8,42.8
r16_BL,ours_16node,703.7,657.5,-46.2,-61.2,61.2
r16_BL,ours_4node,555.8,397.2,-158.6,-173.6,173.6
r16_BL,ours_noatok,749.2,730.9,-18.4,-33.4,33.4
r16_BL,ours_noadaln,645.9,742.6,96.7,81.7,-81.7
r16_BR,astra,381.7,545.8,164.0,127.5,-127.5
r16_BR,matrixgame,206.8,243.3,36.5,0.0,-0.0
r16_BR,minwm,349.0,316.9,-32.0,-68.5,68.5
r16_BR,worldcam,393.1,174.6,-218.5,-255.0,255.0
r16_BR,worldplay,461.4,417.7,-43.6,-80.1,80.1
r16_BR,yume,268.5,112.6,-155.9,-192.4,192.4
r16_BR,ours_pca8,669.9,950.9,281.0,244.5,-244.5
r16_BR,ours_pca4,779.7,917.1,137.4,100.9,-100.9
r16_BR,ours_pca2,531.1,396.0,-135.1,-171.6,171.6
r16_BR,ours_16node,609.1,789.0,179.9,143.4,-143.4
r16_BR,ours_4node,472.5,551.0,78.5,42.0,-42.0
r16_BR,ours_noatok,641.9,1341.1,699.2,662.7,-662.7
r16_BR,ours_noadaln,606.0,631.4,25.4,-11.100000000000001,11.100000000000001
r16_F,astra,211.9,293.8,81.9,-11.399999999999991,11.399999999999991
r16_F,matrixgame,287.8,272.6,-15.3,-108.6,108.6
r16_F,minwm,557.7,651.0,93.3,0.0,-0.0
r16_F,worldcam,916.3,1362.3,446.0,352.7,-352.7
r16_F,worldplay,589.9,594.0,4.1,-89.2,89.2
r16_F,yume,311.1,274.1,-37.0,-130.3,130.3
r16_F,ours_pca8,640.4,988.8,348.4,255.09999999999997,-255.09999999999997
r16_F,ours_pca4,663.5,1021.5,358.0,264.7,-264.7
r16_F,ours_pca2,544.0,483.9,-60.1,-153.4,153.4
r16_F,ours_16node,687.1,1121.4,434.4,341.09999999999997,-341.09999999999997
r16_F,ours_4node,544.5,515.5,-29.0,-122.3,122.3
r16_F,ours_noatok,636.6,904.4,267.7,174.39999999999998,-174.39999999999998
r16_F,ours_noadaln,644.6,742.6,98.0,4.700000000000003,-4.700000000000003
r16_FL,astra,391.2,341.6,-49.6,-34.1,34.1
r16_FL,matrixgame,165.6,0.0,-165.6,-150.1,150.1
r16_FL,minwm,382.2,361.7,-20.4,-4.899999999999999,4.899999999999999
r16_FL,worldcam,453.9,293.5,-160.4,-144.9,144.9
r16_FL,worldplay,374.2,462.1,87.8,103.3,-103.3
r16_FL,yume,504.6,371.6,-133.1,-117.6,117.6
r16_FL,ours_pca8,663.4,1143.3,479.8,495.3,-495.3
r16_FL,ours_pca4,713.3,1105.8,392.4,407.9,-407.9
r16_FL,ours_pca2,554.4,399.8,-154.6,-139.1,139.1
r16_FL,ours_16node,695.8,934.4,238.6,254.1,-254.1
r16_FL,ours_4node,535.5,520.0,-15.5,0.0,-0.0
r16_FL,ours_noatok,678.2,816.7,138.5,154.0,-154.0
r16_FL,ours_noadaln,644.8,744.2,99.4,114.9,-114.9
r16_FR,astra,192.4,461.9,269.5,327.6,-327.6
r16_FR,matrixgame,195.3,292.9,97.5,155.6,-155.6
r16_FR,minwm,475.9,422.2,-53.7,4.399999999999999,-4.399999999999999
r16_FR,worldcam,435.3,288.3,-147.0,-88.9,88.9
r16_FR,worldplay,449.3,374.1,-75.2,-17.1,17.1
r16_FR,yume,444.6,190.8,-253.9,-195.8,195.8
r16_FR,ours_pca8,605.6,849.6,244.1,302.2,-302.2
r16_FR,ours_pca4,649.8,598.0,-51.8,6.300000000000004,-6.300000000000004
r16_FR,ours_pca2,504.5,375.8,-128.8,-70.70000000000002,70.70000000000002
r16_FR,ours_16node,625.3,771.5,146.2,204.29999999999998,-204.29999999999998
r16_FR,ours_4node,524.2,346.7,-177.5,-119.4,119.4
r16_FR,ours_noatok,519.6,461.4,-58.1,0.0,-0.0
r16_FR,ours_noadaln,568.9,497.4,-71.6,-13.499999999999993,13.499999999999993
r16_L,astra,329.0,523.6,194.5,132.6,-132.6
r16_L,matrixgame,169.2,279.2,110.0,48.1,-48.1
r16_L,minwm,394.1,332.6,-61.4,-123.3,123.3
r16_L,worldcam,440.8,326.7,-114.2,-176.1,176.1
r16_L,worldplay,382.0,364.0,-18.0,-79.9,79.9
r16_L,yume,590.4,652.3,61.9,0.0,-0.0
r16_L,ours_pca8,644.0,1202.4,558.4,496.5,-496.5
r16_L,ours_pca4,730.3,1185.7,455.4,393.5,-393.5
r16_L,ours_pca2,524.1,463.0,-61.1,-123.0,123.0
r16_L,ours_16node,662.6,1226.9,564.3,502.4,-502.4
r16_L,ours_4node,488.4,407.9,-80.5,-142.4,142.4
r16_L,ours_noatok,591.5,473.9,-117.6,-179.5,179.5
r16_L,ours_noadaln,644.9,742.3,97.4,35.50000000000001,-35.50000000000001
r16_R,astra,258.3,628.9,370.6,327.40000000000003,-327.40000000000003
r16_R,matrixgame,237.8,203.3,-34.5,-77.7,77.7
r16_R,minwm,401.4,310.1,-91.3,-134.5,134.5
r16_R,worldcam,391.5,149.8,-241.7,-284.9,284.9
r16_R,worldplay,458.4,432.9,-25.6,-68.80000000000001,68.80000000000001
r16_R,yume,570.2,430.2,-139.9,-183.10000000000002,183.10000000000002
r16_R,ours_pca8,462.8,1012.8,550.0,506.8,-506.8
r16_R,ours_pca4,526.9,693.3,166.4,123.2,-123.2
r16_R,ours_pca2,409.7,848.8,439.2,396.0,-396.0
r16_R,ours_16node,525.1,767.8,242.6,199.39999999999998,-199.39999999999998
r16_R,ours_4node,415.9,486.5,70.6,27.39999999999999,-27.39999999999999
r16_R,ours_noatok,447.3,490.5,43.2,0.0,-0.0
r16_R,ours_noadaln,527.5,333.2,-194.3,-237.5,237.5
r17_B,astra,694.2,767.2,72.9,3.5,-3.5
r17_B,matrixgame,388.1,510.7,122.6,53.19999999999999,-53.19999999999999
r17_B,minwm,844.6,876.9,32.3,-37.10000000000001,37.10000000000001
r17_B,worldcam,1186.5,735.9,-450.6,-520.0,520.0
r17_B,worldplay,1074.6,1096.7,22.1,-47.300000000000004,47.300000000000004
r17_B,yume,523.9,593.3,69.4,0.0,-0.0
r17_B,ours_pca8,1039.4,1038.2,-1.2,-70.60000000000001,70.60000000000001
r17_B,ours_pca4,1204.5,1428.8,224.3,154.9,-154.9
r17_B,ours_pca2,994.2,1016.0,21.8,-47.60000000000001,47.60000000000001
r17_B,ours_16node,1104.6,1259.9,155.3,85.9,-85.9
r17_B,ours_4node,797.5,543.6,-253.9,-323.3,323.3
r17_B,ours_noatok,1100.1,1352.3,252.2,182.79999999999998,-182.79999999999998
r17_B,ours_noadaln,921.4,1040.4,118.9,49.5,-49.5
r17_BL,astra,312.5,222.7,-89.8,23.0,-23.0
r17_BL,matrixgame,263.8,88.9,-174.9,-62.10000000000001,62.10000000000001
r17_BL,minwm,714.7,639.3,-75.4,37.39999999999999,-37.39999999999999
r17_BL,worldcam,838.8,550.2,-288.6,-175.8,175.8
r17_BL,worldplay,865.8,826.8,-39.0,73.8,-73.8
r17_BL,yume,483.1,202.1,-281.0,-168.2,168.2
r17_BL,ours_pca8,894.4,584.2,-310.2,-197.39999999999998,197.39999999999998
r17_BL,ours_pca4,955.1,1013.4,58.3,171.1,-171.1
r17_BL,ours_pca2,886.9,762.9,-123.9,-11.100000000000009,11.100000000000009
r17_BL,ours_16node,985.4,1008.4,23.0,135.8,-135.8
r17_BL,ours_4node,353.0,212.4,-140.5,-27.700000000000003,27.700000000000003
r17_BL,ours_noatok,887.3,774.5,-112.8,0.0,-0.0
r17_BL,ours_noadaln,921.7,1039.9,118.1,230.89999999999998,-230.89999999999998
r17_BR,astra,550.6,420.2,-130.4,0.0,-0.0
r17_BR,matrixgame,110.4,99.6,-10.7,119.7,-119.7
r17_BR,minwm,724.5,554.5,-170.0,-39.599999999999994,39.599999999999994
r17_BR,worldcam,542.7,70.4,-472.3,-341.9,341.9
r17_BR,worldplay,826.3,576.1,-250.3,-119.9,119.9
r17_BR,yume,675.5,277.2,-398.4,-268.0,268.0
r17_BR,ours_pca8,1049.8,1069.5,19.7,150.1,-150.1
r17_BR,ours_pca4,1174.5,1297.5,123.0,253.4,-253.4
r17_BR,ours_pca2,913.5,605.2,-308.3,-177.9,177.9
r17_BR,ours_16node,1011.8,1404.3,392.5,522.9,-522.9
r17_BR,ours_4node,746.2,499.4,-246.8,-116.4,116.4
r17_BR,ours_noatok,988.0,1558.8,570.8,701.1999999999999,-701.1999999999999
r17_BR,ours_noadaln,757.1,694.6,-62.5,67.9,-67.9
r17_F,astra,208.0,56.8,-151.2,-190.29999999999998,190.29999999999998
r17_F,matrixgame,412.2,593.6,181.4,142.3,-142.3
r17_F,minwm,823.0,862.1,39.1,0.0,-0.0
r17_F,worldcam,1192.6,1008.7,-184.0,-223.1,223.1
r17_F,worldplay,1066.4,994.2,-72.2,-111.30000000000001,111.30000000000001
r17_F,yume,651.7,563.6,-88.1,-127.19999999999999,127.19999999999999
r17_F,ours_pca8,812.7,1499.8,687.1,648.0,-648.0
r17_F,ours_pca4,887.0,1314.6,427.6,388.5,-388.5
r17_F,ours_pca2,821.1,669.7,-151.4,-190.5,190.5
r17_F,ours_16node,1010.7,1758.8,748.1,709.0,-709.0
r17_F,ours_4node,786.0,688.6,-97.3,-136.4,136.4
r17_F,ours_noatok,905.3,1274.1,368.8,329.7,-329.7
r17_F,ours_noadaln,925.1,1040.3,115.2,76.1,-76.1
r17_FL,astra,688.5,1012.1,323.6,491.0,-491.0
r17_FL,matrixgame,319.4,5.0,-314.4,-146.99999999999997,146.99999999999997
r17_FL,minwm,772.3,604.9,-167.4,0.0,-0.0
r17_FL,worldcam,699.1,289.2,-409.9,-242.49999999999997,242.49999999999997
r17_FL,worldplay,859.5,443.3,-416.1,-248.70000000000002,248.70000000000002
r17_FL,yume,168.0,154.0,-13.9,153.5,-153.5
r17_FL,ours_pca8,820.6,1229.9,409.3,576.7,-576.7
r17_FL,ours_pca4,910.6,961.7,51.1,218.5,-218.5
r17_FL,ours_pca2,769.0,383.1,-385.8,-218.4,218.4
r17_FL,ours_16node,846.9,1104.9,258.1,425.5,-425.5
r17_FL,ours_4node,603.9,278.4,-325.5,-158.1,158.1
r17_FL,ours_noatok,799.6,531.0,-268.6,-101.20000000000002,101.20000000000002
r17_FL,ours_noadaln,929.1,1007.0,77.9,245.3,-245.3
r17_FR,astra,705.9,791.1,85.2,193.10000000000002,-193.10000000000002
r17_FR,matrixgame,340.7,210.3,-130.4,-22.5,22.5
r17_FR,minwm,772.8,664.9,-107.9,0.0,-0.0
r17_FR,worldcam,528.3,117.1,-411.2,-303.29999999999995,303.29999999999995
r17_FR,worldplay,813.3,785.3,-28.0,79.9,-79.9
r17_FR,yume,184.0,204.9,20.9,128.8,-128.8
r17_FR,ours_pca8,904.3,1283.4,379.1,487.0,-487.0
r17_FR,ours_pca4,1015.6,853.0,-162.6,-54.69999999999999,54.69999999999999
r17_FR,ours_pca2,747.7,411.1,-336.6,-228.70000000000002,228.70000000000002
r17_FR,ours_16node,989.4,1286.2,296.7,404.6,-404.6
r17_FR,ours_4node,767.6,335.8,-431.8,-323.9,323.9
r17_FR,ours_noatok,813.8,561.6,-252.2,-144.29999999999998,144.29999999999998
r17_FR,ours_noadaln,839.1,762.9,-76.2,31.700000000000003,-31.700000000000003
r17_L,astra,616.5,461.2,-155.3,-52.70000000000002,52.70000000000002
r17_L,matrixgame,414.6,30.7,-383.9,-281.29999999999995,281.29999999999995
r17_L,minwm,569.1,533.5,-35.6,67.0,-67.0
r17_L,worldcam,879.5,248.6,-630.9,-528.3,528.3
r17_L,worldplay,855.5,437.0,-418.5,-315.9,315.9
r17_L,yume,721.1,987.0,265.9,368.5,-368.5
r17_L,ours_pca8,642.8,609.9,-32.9,69.69999999999999,-69.69999999999999
r17_L,ours_pca4,701.7,696.8,-4.9,97.69999999999999,-97.69999999999999
r17_L,ours_pca2,606.4,406.5,-199.8,-97.20000000000002,97.20000000000002
r17_L,ours_16node,801.0,1144.6,343.7,446.29999999999995,-446.29999999999995
r17_L,ours_4node,500.2,223.1,-277.1,-174.50000000000003,174.50000000000003
r17_L,ours_noatok,429.7,327.1,-102.6,0.0,-0.0
r17_L,ours_noadaln,930.7,1021.4,90.7,193.3,-193.3
r17_R,astra,628.0,384.3,-243.7,-67.19999999999999,67.19999999999999
r17_R,matrixgame,374.7,222.4,-152.3,24.19999999999999,-24.19999999999999
r17_R,minwm,710.0,527.4,-182.6,-6.099999999999994,6.099999999999994
r17_R,worldcam,521.5,196.9,-324.6,-148.10000000000002,148.10000000000002
r17_R,worldplay,742.1,543.3,-198.8,-22.30000000000001,22.30000000000001
r17_R,yume,556.1,635.3,79.2,255.7,-255.7
r17_R,ours_pca8,793.4,934.1,140.7,317.2,-317.2
r17_R,ours_pca4,906.6,730.1,-176.5,0.0,-0.0
r17_R,ours_pca2,725.8,756.2,30.5,207.0,-207.0
r17_R,ours_16node,977.7,1807.3,829.5,1006.0,-1006.0
r17_R,ours_4node,721.5,375.0,-346.5,-170.0,170.0
r17_R,ours_noatok,662.1,425.9,-236.3,-59.80000000000001,59.80000000000001
r17_R,ours_noadaln,746.0,800.9,54.9,231.4,-231.4
r18_B,astra,485.5,1589.7,1104.3,1092.1,-1092.1
r18_B,matrixgame,129.9,152.9,23.0,10.8,-10.8
r18_B,minwm,271.6,319.2,47.6,35.400000000000006,-35.400000000000006
r18_B,worldcam,355.8,566.5,210.7,198.5,-198.5
r18_B,worldplay,267.0,390.5,123.5,111.3,-111.3
r18_B,yume,160.5,160.0,-0.5,-12.7,12.7
r18_B,ours_pca8,176.1,687.6,511.5,499.3,-499.3
r18_B,ours_pca4,268.5,232.1,-36.4,-48.599999999999994,48.599999999999994
r18_B,ours_pca2,274.4,157.0,-117.4,-129.6,129.6
r18_B,ours_16node,215.1,162.7,-52.4,-64.6,64.6
r18_B,ours_4node,271.0,82.8,-188.2,-200.39999999999998,200.39999999999998
r18_B,ours_noatok,321.6,322.7,1.1,-11.1,11.1
r18_B,ours_noadaln,286.9,299.2,12.2,0.0,-0.0
r18_BL,astra,162.7,108.6,-54.1,-133.0,133.0
r18_BL,matrixgame,111.6,8.6,-103.0,-181.9,181.9
r18_BL,minwm,259.4,223.7,-35.7,-114.60000000000001,114.60000000000001
r18_BL,worldcam,196.1,342.8,146.6,67.69999999999999,-67.69999999999999
r18_BL,worldplay,230.3,309.2,78.9,0.0,-0.0
r18_BL,yume,141.8,193.1,51.2,-27.700000000000003,27.700000000000003
r18_BL,ours_pca8,240.9,475.0,234.1,155.2,-155.2
r18_BL,ours_pca4,251.1,720.5,469.4,390.5,-390.5
r18_BL,ours_pca2,215.2,574.8,359.7,280.79999999999995,-280.79999999999995
r18_BL,ours_16node,217.8,648.6,430.7,351.79999999999995,-351.79999999999995
r18_BL,ours_4node,200.7,141.0,-59.8,-138.7,138.7
r18_BL,ours_noatok,287.4,517.3,229.9,151.0,-151.0
r18_BL,ours_noadaln,287.1,299.7,12.6,-66.30000000000001,66.30000000000001
r18_BR,astra,159.2,138.3,-20.8,-23.6,23.6
r18_BR,matrixgame,71.8,310.0,238.2,235.39999999999998,-235.39999999999998
r18_BR,minwm,212.7,188.9,-23.8,-26.6,26.6
r18_BR,worldcam,248.3,148.0,-100.3,-103.1,103.1
r18_BR,worldplay,217.6,301.4,83.8,81.0,-81.0
r18_BR,yume,135.7,107.6,-28.1,-30.900000000000002,30.900000000000002
r18_BR,ours_pca8,207.5,495.3,287.8,285.0,-285.0
r18_BR,ours_pca4,242.7,329.1,86.4,83.60000000000001,-83.60000000000001
r18_BR,ours_pca2,164.8,196.0,31.1,28.3,-28.3
r18_BR,ours_16node,214.7,217.5,2.8,0.0,-0.0
r18_BR,ours_4node,248.3,127.0,-121.3,-124.1,124.1
r18_BR,ours_noatok,223.5,412.8,189.3,186.5,-186.5
r18_BR,ours_noadaln,190.8,88.0,-102.8,-105.6,105.6
r18_F,astra,184.6,157.5,-27.0,-39.8,39.8
r18_F,matrixgame,127.1,219.7,92.6,79.8,-79.8
r18_F,minwm,242.0,284.4,42.3,29.499999999999996,-29.499999999999996
r18_F,worldcam,369.0,542.2,173.2,160.39999999999998,-160.39999999999998
r18_F,worldplay,263.7,264.8,1.1,-11.700000000000001,11.700000000000001
r18_F,yume,156.4,158.0,1.6,-11.200000000000001,11.200000000000001
r18_F,ours_pca8,220.6,235.8,15.2,2.3999999999999986,-2.3999999999999986
r18_F,ours_pca4,241.0,280.7,39.7,26.900000000000002,-26.900000000000002
r18_F,ours_pca2,176.3,140.8,-35.5,-48.3,48.3
r18_F,ours_16node,218.7,245.0,26.3,13.5,-13.5
r18_F,ours_4node,195.4,111.3,-84.1,-96.89999999999999,96.89999999999999
r18_F,ours_noatok,213.6,218.6,5.1,-7.700000000000001,7.700000000000001
r18_F,ours_noadaln,286.9,299.7,12.8,0.0,-0.0
r18_FL,astra,112.8,182.9,70.1,46.89999999999999,-46.89999999999999
r18_FL,matrixgame,57.1,36.7,-20.5,-43.7,43.7
r18_FL,minwm,258.2,283.4,25.3,2.1000000000000014,-2.1000000000000014
r18_FL,worldcam,211.2,335.2,124.0,100.8,-100.8
r18_FL,worldplay,217.0,186.2,-30.8,-54.0,54.0
r18_FL,yume,207.0,165.7,-41.2,-64.4,64.4
r18_FL,ours_pca8,244.1,336.7,92.5,69.3,-69.3
r18_FL,ours_pca4,216.7,291.0,74.2,51.0,-51.0
r18_FL,ours_pca2,162.2,185.3,23.2,0.0,-0.0
r18_FL,ours_16node,198.4,216.3,17.9,-5.300000000000001,5.300000000000001
r18_FL,ours_4node,151.1,104.8,-46.3,-69.5,69.5
r18_FL,ours_noatok,181.4,240.1,58.7,35.5,-35.5
r18_FL,ours_noadaln,287.4,300.0,12.6,-10.6,10.6
r18_FR,astra,159.1,189.0,29.9,42.0,-42.0
r18_FR,matrixgame,79.7,135.1,55.4,67.5,-67.5
r18_FR,minwm,222.3,198.6,-23.7,-11.6,11.6
r18_FR,worldcam,206.3,176.5,-29.8,-17.700000000000003,17.700000000000003
r18_FR,worldplay,223.6,230.1,6.5,18.6,-18.6
r18_FR,yume,193.7,181.6,-12.1,0.0,-0.0
r18_FR,ours_pca8,291.8,391.1,99.3,111.39999999999999,-111.39999999999999
r18_FR,ours_pca4,278.5,330.0,51.5,63.6,-63.6
r18_FR,ours_pca2,215.4,179.5,-35.9,-23.799999999999997,23.799999999999997
r18_FR,ours_16node,257.0,310.8,53.8,65.89999999999999,-65.89999999999999
r18_FR,ours_4node,227.7,126.5,-101.2,-89.10000000000001,89.10000000000001
r18_FR,ours_noatok,226.8,174.5,-52.2,-40.1,40.1
r18_FR,ours_noadaln,191.2,114.3,-76.9,-64.80000000000001,64.80000000000001
r18_L,astra,162.4,238.8,76.4,0.0,-0.0
r18_L,matrixgame,98.2,157.7,59.5,-16.900000000000006,16.900000000000006
r18_L,minwm,250.3,270.0,19.7,-56.7,56.7
r18_L,worldcam,190.6,271.8,81.2,4.799999999999997,-4.799999999999997
r18_L,worldplay,224.8,201.6,-23.3,-99.7,99.7
r18_L,yume,214.5,295.2,80.7,4.299999999999997,-4.299999999999997
r18_L,ours_pca8,198.4,820.3,621.9,545.5,-545.5
r18_L,ours_pca4,223.5,628.2,404.7,328.29999999999995,-328.29999999999995
r18_L,ours_pca2,193.2,381.3,188.1,111.69999999999999,-111.69999999999999
r18_L,ours_16node,183.0,452.2,269.2,192.79999999999998,-192.79999999999998
r18_L,ours_4node,199.0,269.2,70.2,-6.200000000000003,6.200000000000003
r18_L,ours_noatok,189.9,212.4,22.5,-53.900000000000006,53.900000000000006
r18_L,ours_noadaln,287.0,299.5,12.5,-63.900000000000006,63.900000000000006
r18_R,astra,144.4,113.6,-30.8,-14.400000000000002,14.400000000000002
r18_R,matrixgame,122.4,347.3,224.8,241.20000000000002,-241.20000000000002
r18_R,minwm,218.8,221.9,3.1,19.5,-19.5
r18_R,worldcam,234.5,202.8,-31.7,-15.3,15.3
r18_R,worldplay,226.6,323.2,96.5,112.9,-112.9
r18_R,yume,177.4,317.2,139.8,156.20000000000002,-156.20000000000002
r18_R,ours_pca8,197.2,317.5,120.3,136.7,-136.7
r18_R,ours_pca4,177.3,160.9,-16.4,0.0,-0.0
r18_R,ours_pca2,189.0,180.7,-8.4,7.999999999999998,-7.999999999999998
r18_R,ours_16node,212.0,161.6,-50.4,-34.0,34.0
r18_R,ours_4node,215.6,98.5,-117.1,-100.69999999999999,100.69999999999999
r18_R,ours_noatok,185.4,148.6,-36.8,-20.4,20.4
r18_R,ours_noadaln,187.2,79.4,-107.7,-91.30000000000001,91.30000000000001
r19_B,astra,183.1,129.0,-54.1,-71.9,71.9
r19_B,matrixgame,81.3,99.1,17.8,0.0,-0.0
r19_B,minwm,315.3,391.8,76.5,58.7,-58.7
r19_B,worldcam,534.6,775.2,240.6,222.79999999999998,-222.79999999999998
r19_B,worldplay,309.1,479.7,170.6,152.79999999999998,-152.79999999999998
r19_B,yume,231.9,351.8,119.9,102.10000000000001,-102.10000000000001
r19_B,ours_pca8,267.8,263.5,-4.3,-22.1,22.1
r19_B,ours_pca4,331.2,499.6,168.4,150.6,-150.6
r19_B,ours_pca2,334.3,396.1,61.9,44.099999999999994,-44.099999999999994
r19_B,ours_16node,280.1,201.1,-79.0,-96.8,96.8
r19_B,ours_4node,294.6,167.5,-127.1,-144.9,144.9
r19_B,ours_noatok,389.9,360.9,-29.0,-46.8,46.8
r19_B,ours_noadaln,288.3,198.7,-89.6,-107.39999999999999,107.39999999999999
r19_BL,astra,161.3,160.0,-1.3,0.0,-0.0
r19_BL,matrixgame,101.6,47.3,-54.3,-53.0,53.0
r19_BL,minwm,259.5,269.7,10.2,11.5,-11.5
r19_BL,worldcam,371.6,350.3,-21.3,-20.0,20.0
r19_BL,worldplay,298.4,361.4,63.0,64.3,-64.3
r19_BL,yume,125.6,118.7,-6.9,-5.6000000000000005,5.6000000000000005
r19_BL,ours_pca8,273.3,466.2,192.9,194.20000000000002,-194.20000000000002
r19_BL,ours_pca4,346.9,539.8,192.9,194.20000000000002,-194.20000000000002
r19_BL,ours_pca2,226.2,277.5,51.3,52.599999999999994,-52.599999999999994
r19_BL,ours_16node,256.3,239.1,-17.2,-15.899999999999999,15.899999999999999
r19_BL,ours_4node,156.1,114.6,-41.5,-40.2,40.2
r19_BL,ours_noatok,310.9,376.4,65.5,66.8,-66.8
r19_BL,ours_noadaln,288.0,198.9,-89.0,-87.7,87.7
r19_BR,astra,170.9,32.4,-138.5,-160.0,160.0
r19_BR,matrixgame,128.4,445.6,317.2,295.7,-295.7
r19_BR,minwm,259.7,281.5,21.8,0.3000000000000007,-0.3000000000000007
r19_BR,worldcam,283.1,72.7,-210.4,-231.9,231.9
r19_BR,worldplay,259.4,293.9,34.5,13.0,-13.0
r19_BR,yume,151.0,179.1,28.1,6.600000000000001,-6.600000000000001
r19_BR,ours_pca8,335.3,481.9,146.6,125.1,-125.1
r19_BR,ours_pca4,376.4,542.9,166.5,145.0,-145.0
r19_BR,ours_pca2,359.8,381.3,21.5,0.0,-0.0
r19_BR,ours_16node,343.9,296.9,-47.0,-68.5,68.5
r19_BR,ours_4node,292.9,222.9,-70.0,-91.5,91.5
r19_BR,ours_noatok,358.5,374.8,16.3,-5.199999999999999,5.199999999999999
r19_BR,ours_noadaln,204.4,139.4,-65.1,-86.6,86.6
r19_F,astra,200.1,260.8,60.8,0.0,-0.0
r19_F,matrixgame,164.8,226.3,61.5,0.7000000000000028,-0.7000000000000028
r19_F,minwm,313.3,368.4,55.1,-5.699999999999996,5.699999999999996
r19_F,worldcam,547.2,766.3,219.1,158.3,-158.3
r19_F,worldplay,304.0,242.5,-61.5,-122.3,122.3
r19_F,yume,306.7,542.3,235.6,174.8,-174.8
r19_F,ours_pca8,281.4,370.4,88.9,28.10000000000001,-28.10000000000001
r19_F,ours_pca4,267.0,399.0,132.0,71.2,-71.2
r19_F,ours_pca2,256.0,222.2,-33.8,-94.6,94.6
r19_F,ours_16node,296.1,409.3,113.2,52.400000000000006,-52.400000000000006
r19_F,ours_4node,261.8,170.0,-91.8,-152.6,152.6
r19_F,ours_noatok,286.5,339.4,52.9,-7.899999999999999,7.899999999999999
r19_F,ours_noadaln,288.6,199.0,-89.7,-150.5,150.5
r19_FL,astra,148.3,211.1,62.8,0.0,-0.0
r19_FL,matrixgame,93.6,0.5,-93.1,-155.89999999999998,155.89999999999998
r19_FL,minwm,264.4,331.0,66.6,3.799999999999997,-3.799999999999997
r19_FL,worldcam,342.7,228.0,-114.7,-177.5,177.5
r19_FL,worldplay,284.3,390.0,105.7,42.900000000000006,-42.900000000000006
r19_FL,yume,372.3,509.3,137.0,74.2,-74.2
r19_FL,ours_pca8,272.5,436.1,163.6,100.8,-100.8
r19_FL,ours_pca4,262.0,347.4,85.3,22.5,-22.5
r19_FL,ours_pca2,232.8,191.1,-41.7,-104.5,104.5
r19_FL,ours_16node,269.2,645.9,376.7,313.9,-313.9
r19_FL,ours_4node,218.5,151.4,-67.1,-129.89999999999998,129.89999999999998
r19_FL,ours_noatok,243.1,222.2,-20.9,-83.69999999999999,83.69999999999999
r19_FL,ours_noadaln,288.5,198.5,-90.0,-152.8,152.8
r19_FR,astra,136.7,93.6,-43.0,-36.4,36.4
r19_FR,matrixgame,108.7,164.6,56.0,62.6,-62.6
